Epoch [47/50] Step 0 | Loss W: 0.2431 | Loss A: 0.7247
Epoch [47/50] Step 100 | Loss W: 0.1027 | Loss A: 0.7063
Epoch [47/50] Step 200 | Loss W: 0.1889 | Loss A: 0.4615
Epoch [47/50] Step 300 | Loss W: 0.1219 | Loss A: 0.2850
Epoch [47/50] Step 400 | Loss W: 0.1204 | Loss A: 0.2115
Epoch [47/50] Step 500 | Loss W: 0.0723 | Loss A: 0.4179
Epoch [47/50] Step 600 | Loss W: 0.0794 | Loss A: 0.5598
Epoch [47/50] Step 700 | Loss W: 0.1647 | Loss A: 0.7298
Epoch [48/50] Step 0 | Loss W: 0.1531 | Loss A: 0.4885
Epoch [48/50] Step 100 | Loss W: 0.2527 | Loss A: 0.5904
Epoch [48/50] Step 200 | Loss W: 0.0783 | Loss A: 0.5616
Epoch [48/50] Step 300 | Loss W: 0.1822 | Loss A: 0.8868
Epoch [48/50] Step 400 | Loss W: 0.0974 | Loss A: 1.0729
Epoch [48/50] Step 500 | Loss W: 0.1294 | Loss A: 0.3620
Epoch [48/50] Step 600 | Loss W: 0.0965 | Loss A: 0.1629
Epoch [48/50] Step 700 | Loss W: 0.1013 | Loss A: 0.3136
Epoch [49/50] Step 0 | Loss W: 0.0929 | Loss A: 0.2413
Epoch [49/50] Step 100 | Loss W: 0.0756 | Loss A: 0.2981
Epoch [49/50] Step 200 | Loss W: 0.2366 | Loss A: 0.3346
Epoch [49/50] Step 300 | Loss W: 0.1361 | Loss A: 0.2428
Epoch [49/50] Step 400 | Loss W: 0.0917 | Loss A: 0.6001
Epoch [49/50] Step 500 | Loss W: 0.1716 | Loss A: 0.4060
Epoch [49/50] Step 600 | Loss W: 0.0962 | Loss A: 0.4716
Epoch [49/50] Step 700 | Loss W: 0.1138 | Loss A: 0.5319
Epoch [50/50] Step 0 | Loss W: 0.2824 | Loss A: 0.5361
Epoch [50/50] Step 100 | Loss W: 0.1128 | Loss A: 1.2861
Epoch [50/50] Step 200 | Loss W: 0.3173 | Loss A: 0.5607
Epoch [50/50] Step 300 | Loss W: 0.1301 | Loss A: 0.3292
Epoch [50/50] Step 400 | Loss W: 0.1754 | Loss A: 0.4247
Epoch [50/50] Step 500 | Loss W: 0.0974 | Loss A: 0.7838
Epoch [50/50] Step 600 | Loss W: 0.1510 | Loss A: 0.4193
Epoch [50/50] Step 700 | Loss W: 0.1128 | Loss A: 0.5921
