op_index,elapsed_s,latency_us,op
227,0.000696,0.311000,get
228,0.000696,0.279000,get
229,0.000701,4.877000,get
230,0.000703,0.969000,get
231,0.000706,3.246000,put
232,0.000707,0.240000,get
233,0.000709,1.851000,put
234,0.000713,3.691000,get
235,0.000718,5.125000,get
236,0.000720,0.968000,get
237,0.000722,1.966000,put
238,0.000724,1.628000,get
239,0.000726,1.757000,put
240,0.000726,0.323000,get
241,0.000727,1.096000,get
242,0.000728,0.252000,get
243,0.000732,3.252000,put
244,0.000736,3.889000,get
245,0.000738,1.865000,put
246,0.000738,0.199000,get
247,0.000739,0.320000,get
248,0.000739,0.260000,get
249,0.000740,0.257000,get
250,0.000741,1.179000,get
251,0.000742,0.191000,get
252,0.000742,0.184000,get
253,0.000742,0.217000,get
254,0.000744,0.889000,get
255,0.000746,1.899000,put
256,0.000754,7.407000,get
257,0.000755,1.431000,get
258,0.000766,10.303000,get
259,0.000772,4.845000,get
260,0.000773,1.025000,get
261,0.000773,0.245000,get
262,0.000774,0.211000,get
263,0.000778,4.117000,get
264,0.000783,4.632000,get
265,0.000784,0.222000,get
266,0.000786,1.919000,put
267,0.000786,0.286000,get
268,0.000789,1.430000,get
269,0.000789,0.191000,get
270,0.000789,0.183000,get
271,0.000794,4.617000,get
272,0.000796,1.142000,get
273,0.000797,0.252000,get
274,0.000797,0.268000,get
275,0.000797,0.185000,get
276,0.000801,3.751000,get
277,0.000810,7.798000,get
278,0.000810,0.253000,get
279,0.000812,1.171000,get
280,0.000813,1.141000,get
281,0.000814,0.251000,get
282,0.000817,3.003000,put
283,0.000818,1.179000,get
284,0.000821,1.856000,put
285,0.000821,0.221000,get
286,0.000822,1.226000,get
287,0.000824,1.624000,get
288,0.000825,0.241000,get
289,0.000829,3.817000,get
290,0.000831,1.089000,get
291,0.000833,1.844000,get
292,0.000836,3.351000,get
293,0.000837,0.293000,get
294,0.000839,1.957000,put
295,0.000841,1.526000,get
296,0.000844,1.859000,put
297,0.000847,3.067000,put
298,0.000848,1.040000,get
299,0.000850,1.019000,get
300,0.000850,0.251000,get
301,0.000851,0.285000,get
302,0.000851,0.185000,get
303,0.000851,0.234000,get
304,0.000852,0.231000,get
305,0.000854,1.448000,get
306,0.000854,0.269000,get
307,0.000857,1.943000,put
308,0.000859,1.726000,put
309,0.000863,3.625000,get
310,0.000864,0.293000,get
311,0.000865,1.390000,get
312,0.000872,1.027000,get
313,0.000874,1.849000,put
314,0.000881,5.979000,get
315,0.000884,3.223000,put
316,0.000887,1.817000,put
317,0.000889,1.708000,get
318,0.000891,1.980000,put
319,0.000892,0.191000,get
320,0.000895,3.146000,put
321,0.000895,0.283000,get
322,0.000896,0.287000,get
323,0.000896,0.182000,get
324,0.000897,0.183000,get
325,0.000902,4.606000,get
326,0.000903,1.131000,get
327,0.000916,12.598000,get
328,0.000917,0.198000,get
329,0.000918,1.164000,get
330,0.000918,0.196000,get
331,0.000920,1.011000,get
332,0.000921,0.978000,get
333,0.000923,1.860000,put
334,0.000923,0.283000,get
335,0.000926,2.061000,get
336,0.000930,4.206000,get
337,0.000931,0.200000,get
338,0.000933,1.902000,put
339,0.000934,1.056000,get
340,0.000936,1.406000,get
341,0.000936,0.269000,get
342,0.000939,1.941000,put
343,0.000942,2.953000,put
344,0.000942,0.278000,get
345,0.000946,3.861000,get
346,0.000948,1.771000,put
347,0.000950,1.786000,put
348,0.000951,0.281000,get
349,0.000957,4.893000,get
350,0.000959,1.789000,put
351,0.000971,12.178000,get
352,0.000981,8.692000,get
353,0.000982,0.293000,get
354,0.000983,0.935000,get
355,0.000988,4.702000,get
356,0.000991,2.320000,get
357,0.000991,0.186000,get
358,0.000995,3.430000,put
359,0.000995,0.220000,get
360,0.000996,0.271000,get
361,0.000997,1.146000,get
362,0.001001,3.666000,get
363,0.001001,0.223000,get
364,0.001003,1.007000,get
365,0.001004,1.263000,get
366,0.001009,4.338000,get
367,0.001010,0.197000,get
368,0.001010,0.248000,get
369,0.001017,6.421000,get
370,0.001022,4.319000,get
371,0.001022,0.257000,get
372,0.001023,0.978000,get
373,0.001025,0.970000,get
374,0.001026,1.644000,get
375,0.001029,1.910000,put
376,0.001029,0.265000,get
377,0.001031,1.780000,put
378,0.001037,5.047000,get
379,0.001039,1.580000,get
380,0.001043,3.665000,get
381,0.001050,6.580000,get
382,0.001055,4.982000,get
383,0.001057,1.126000,get
384,0.001059,2.012000,put
385,0.001059,0.269000,get
386,0.001063,3.359000,put
387,0.001064,0.228000,get
388,0.001066,1.887000,put
389,0.001066,0.209000,get
390,0.001068,1.830000,put
391,0.001072,3.661000,get
392,0.001073,0.315000,get
393,0.001073,0.248000,get
394,0.001073,0.210000,get
395,0.001075,1.621000,get
396,0.001076,0.197000,get
397,0.001078,1.881000,put
398,0.001078,0.194000,get
399,0.001079,1.028000,get
400,0.001081,1.220000,get
401,0.001081,0.193000,get
402,0.001082,0.272000,get
403,0.001082,0.186000,get
404,0.001082,0.251000,get
405,0.001086,3.323000,put
406,0.001096,9.392000,get
407,0.001100,3.939000,get
408,0.001106,5.081000,get
409,0.001106,0.252000,get
410,0.001107,0.938000,get
411,0.001108,0.193000,get
412,0.001110,2.027000,put
413,0.001112,1.760000,put
414,0.001119,6.647000,get
415,0.001120,0.201000,get
416,0.001125,4.663000,get
417,0.001126,1.661000,put
418,0.001128,1.163000,get
419,0.001132,4.137000,put
420,0.001138,5.134000,get
421,0.001138,0.201000,get
422,0.001139,0.221000,get
423,0.001139,0.191000,get
424,0.001139,0.251000,get
425,0.001144,4.449000,get
426,0.001144,0.199000,get
427,0.001146,0.972000,get
428,0.001158,11.513000,get
429,0.001159,0.202000,get
