op_index,elapsed_s,latency_us,op
227,0.000724,1.956000,put
228,0.000727,1.897000,get
229,0.000728,1.247000,get
230,0.000742,13.517000,get
231,0.000744,1.314000,get
232,0.000747,2.081000,put
233,0.000749,1.886000,get
234,0.000749,0.278000,get
235,0.000751,1.767000,get
236,0.000755,3.453000,put
237,0.000757,1.826000,put
238,0.000758,0.310000,get
239,0.000760,1.658000,get
240,0.000762,1.698000,get
241,0.000763,1.069000,get
242,0.000766,2.020000,put
243,0.000768,1.709000,get
244,0.000768,0.199000,get
245,0.000775,6.279000,get
246,0.000775,0.304000,get
247,0.000776,0.263000,get
248,0.000778,2.200000,get
249,0.000784,4.890000,get
250,0.000786,1.959000,put
251,0.000790,3.409000,put
252,0.000790,0.292000,get
253,0.000792,1.533000,get
254,0.000794,1.862000,get
255,0.000796,1.250000,get
256,0.000797,1.190000,get
257,0.000800,2.005000,get
258,0.000807,6.448000,get
259,0.000807,0.279000,get
260,0.000807,0.201000,get
261,0.000808,0.189000,get
262,0.000810,2.038000,put
263,0.000811,0.205000,get
264,0.000811,0.263000,get
265,0.000811,0.186000,get
266,0.000813,1.326000,get
267,0.000814,0.275000,get
268,0.000814,0.285000,get
269,0.000816,1.323000,get
270,0.000816,0.302000,get
271,0.000827,9.550000,get
272,0.000827,0.209000,get
273,0.000828,0.197000,get
274,0.000829,1.178000,get
275,0.000829,0.203000,get
276,0.000830,0.199000,get
277,0.000830,0.262000,get
278,0.000831,1.102000,get
279,0.000832,0.202000,get
280,0.000832,0.192000,get
281,0.000835,2.040000,put
282,0.000836,0.280000,get
283,0.000837,1.347000,get
284,0.000839,1.211000,get
285,0.000839,0.200000,get
286,0.000840,0.202000,get
287,0.000840,0.299000,get
288,0.000842,1.245000,get
289,0.000842,0.268000,get
290,0.000846,3.266000,put
291,0.000846,0.210000,get
292,0.000849,1.953000,put
293,0.000851,1.538000,get
294,0.000851,0.203000,get
295,0.000851,0.197000,get
296,0.000860,8.650000,get
297,0.000863,1.887000,get
298,0.000864,1.416000,get
299,0.000865,0.269000,get
300,0.000866,0.198000,get
301,0.000877,9.840000,get
302,0.000883,6.264000,get
303,0.000886,2.157000,put
304,0.000894,7.941000,get
305,0.000896,1.091000,get
306,0.000897,0.996000,get
307,0.000903,5.263000,get
308,0.000903,0.318000,get
309,0.000904,0.202000,get
310,0.000907,2.719000,get
311,0.000908,1.177000,get
312,0.000913,0.293000,get
313,0.000916,2.276000,put
314,0.000916,0.273000,get
315,0.000917,0.239000,get
316,0.000919,1.686000,get
317,0.000920,1.336000,get
318,0.000921,0.208000,get
319,0.000925,4.096000,get
320,0.000929,3.213000,put
321,0.000929,0.239000,get
322,0.000930,0.191000,get
323,0.000933,1.877000,put
324,0.000933,0.261000,get
325,0.000934,0.274000,get
326,0.000934,0.339000,get
327,0.000935,0.245000,get
328,0.000935,0.195000,get
329,0.000937,1.285000,get
330,0.000938,1.112000,get
331,0.000939,1.053000,get
332,0.000940,0.203000,get
333,0.000942,1.796000,get
334,0.000944,2.385000,get
335,0.000946,1.031000,get
336,0.000946,0.336000,get
337,0.000947,0.195000,get
338,0.000948,1.446000,get
339,0.000950,1.907000,put
340,0.000956,4.713000,get
341,0.000958,1.911000,put
342,0.000958,0.301000,get
343,0.000962,3.473000,put
344,0.000962,0.280000,get
345,0.000965,1.975000,put
346,0.000967,1.766000,put
347,0.000967,0.313000,get
348,0.000969,1.905000,put
349,0.000970,0.286000,get
350,0.000976,5.858000,get
351,0.000977,0.211000,get
352,0.000980,3.513000,put
353,0.000981,0.274000,get
354,0.000987,5.247000,get
355,0.000987,0.210000,get
356,0.000988,0.268000,get
357,0.000988,0.250000,get
358,0.000990,1.517000,get
359,0.000992,2.047000,put
360,0.000994,1.465000,get
361,0.000997,2.131000,put
362,0.000998,1.456000,get
363,0.001000,1.329000,get
364,0.001000,0.206000,get
365,0.001002,1.644000,get
366,0.001003,0.204000,get
367,0.001003,0.254000,get
368,0.001004,0.277000,get
369,0.001005,1.057000,get
370,0.001005,0.289000,get
371,0.001010,4.414000,get
372,0.001011,0.316000,get
373,0.001013,1.636000,get
374,0.001014,1.238000,get
375,0.001017,2.013000,put
376,0.001017,0.210000,get
377,0.001017,0.191000,get
378,0.001028,9.692000,get
379,0.001032,4.115000,get
380,0.001042,9.144000,get
381,0.001044,1.935000,get
382,0.001048,3.394000,put
383,0.001050,2.110000,put
384,0.001050,0.211000,get
385,0.001052,1.608000,get
386,0.001054,1.630000,get
387,0.001065,10.425000,get
388,0.001067,2.003000,put
389,0.001070,1.970000,put
390,0.001077,6.170000,get
391,0.001088,10.622000,get
392,0.001089,0.310000,get
393,0.001095,5.717000,get
394,0.001095,0.205000,get
395,0.001099,3.462000,put
396,0.001100,0.273000,get
397,0.001102,1.839000,put
398,0.001104,1.914000,get
399,0.001105,0.345000,get
400,0.001107,1.877000,get
401,0.001108,1.235000,get
402,0.001110,1.851000,put
403,0.001111,0.206000,get
404,0.001111,0.260000,get
405,0.001113,1.338000,get
406,0.001113,0.311000,get
407,0.001117,3.395000,put
408,0.001118,0.320000,get
409,0.001118,0.262000,get
410,0.001120,1.793000,put
411,0.001122,1.975000,get
412,0.001123,0.329000,get
413,0.001124,0.260000,get
414,0.001124,0.220000,get
415,0.001125,0.422000,get
416,0.001125,0.305000,get
417,0.001125,0.191000,get
418,0.001132,6.308000,get
419,0.001133,0.211000,get
420,0.001133,0.195000,get
421,0.001133,0.250000,get
422,0.001135,1.327000,get
423,0.001137,1.754000,get
424,0.001147,8.381000,get
425,0.001149,1.468000,get
426,0.001154,5.056000,get
427,0.001163,8.003000,get
428,0.001163,0.275000,get
429,0.001165,1.875000,get
430,0.001167,1.383000,get
431,0.001168,0.206000,get
432,0.001169,1.150000,get
433,0.001169,0.252000,get
434,0.001170,0.319000,get
435,0.001170,0.263000,get
436,0.001181,9.323000,get
437,0.001183,2.000000,get
438,0.001185,2.080000,put
439,0.001186,0.206000,get
440,0.001186,0.193000,get
441,0.001187,0.389000,get
442,0.001189,1.858000,put
443,0.001190,1.283000,get
444,0.001192,1.332000,get
445,0.001192,0.335000,get
446,0.001193,0.301000,get
447,0.001197,4.254000,put
448,0.001203,5.395000,get
449,0.001204,0.272000,get
450,0.001204,0.334000,get
451,0.001205,0.292000,get
452,0.001205,0.269000,get
