op_index,elapsed_s,latency_us,op
212,0.002394,7.895000,scan
213,0.002402,7.891000,scan
214,0.002410,7.932000,scan
215,0.002419,7.944000,scan
216,0.002427,7.902000,scan
217,0.002435,7.922000,scan
218,0.002444,7.986000,scan
219,0.002466,21.470000,scan
220,0.002474,7.926000,scan
221,0.002483,8.002000,scan
222,0.002491,8.023000,scan
223,0.002499,7.895000,scan
224,0.002509,9.156000,scan
225,0.002535,25.488000,scan
226,0.002543,7.760000,scan
227,0.002551,7.763000,scan
228,0.002574,20.967000,scan
229,0.002582,7.832000,scan
230,0.002590,7.663000,scan
231,0.002598,7.658000,scan
232,0.002606,7.758000,scan
233,0.002614,7.629000,scan
234,0.002622,7.696000,scan
235,0.002630,7.642000,scan
236,0.002638,7.626000,scan
237,0.002658,19.013000,scan
238,0.002666,7.664000,scan
239,0.002674,7.694000,scan
240,0.002682,7.831000,scan
241,0.002690,7.754000,scan
242,0.002705,13.915000,scan
243,0.002713,7.666000,scan
244,0.002721,7.765000,scan
245,0.002730,8.451000,scan
246,0.002738,7.845000,scan
247,0.002746,7.646000,scan
248,0.002754,7.725000,scan
249,0.002762,7.979000,scan
250,0.002771,7.879000,scan
251,0.002779,7.659000,scan
252,0.002787,7.753000,scan
253,0.002813,25.466000,scan
254,0.002821,7.270000,scan
255,0.002828,7.456000,scan
256,0.002843,14.403000,scan
257,0.002851,7.479000,scan
258,0.002859,7.405000,scan
259,0.002867,7.384000,scan
260,0.002874,7.340000,scan
261,0.002882,7.452000,scan
262,0.002890,7.428000,scan
263,0.002898,7.449000,scan
264,0.002906,7.484000,scan
265,0.002913,7.378000,scan
266,0.002921,7.339000,scan
267,0.002929,7.342000,scan
268,0.002944,14.323000,scan
269,0.002951,7.339000,scan
270,0.002959,7.477000,scan
271,0.002967,7.392000,scan
272,0.002982,14.276000,scan
273,0.002996,14.171000,scan
274,0.003004,7.601000,scan
275,0.003015,10.233000,scan
276,0.003023,7.399000,scan
277,0.003031,7.291000,scan
278,0.003038,7.406000,scan
279,0.003046,7.446000,scan
280,0.003054,7.323000,scan
281,0.003062,7.353000,scan
282,0.003077,14.990000,scan
283,0.003085,7.338000,scan
284,0.003103,17.267000,scan
285,0.003111,7.606000,scan
286,0.003135,23.881000,scan
287,0.003143,7.716000,scan
288,0.003152,7.744000,scan
289,0.003160,7.760000,scan
290,0.003175,14.511000,scan
291,0.003183,7.785000,scan
292,0.003198,14.777000,scan
293,0.003207,7.760000,scan
294,0.003219,11.898000,scan
295,0.003227,7.776000,scan
296,0.003240,12.799000,scan
297,0.003248,7.785000,scan
298,0.003257,7.707000,scan
299,0.003264,7.652000,scan
300,0.003272,7.638000,scan
301,0.003281,7.866000,scan
302,0.003302,20.881000,scan
303,0.003310,7.443000,scan
304,0.003318,7.358000,scan
305,0.003325,7.348000,scan
306,0.003333,7.311000,scan
307,0.003341,7.501000,scan
308,0.003365,24.005000,scan
309,0.003373,7.661000,scan
310,0.003381,7.708000,scan
311,0.003389,7.746000,scan
312,0.003403,7.793000,scan
313,0.003411,7.783000,scan
314,0.003419,7.737000,scan
315,0.003427,7.816000,scan
316,0.003435,7.725000,scan
317,0.003443,7.721000,scan
318,0.003451,7.628000,scan
319,0.003467,15.438000,scan
320,0.003475,7.739000,scan
321,0.003484,7.816000,scan
322,0.003492,7.663000,scan
323,0.003500,7.718000,scan
324,0.003508,7.628000,scan
325,0.003516,7.758000,scan
326,0.003525,9.279000,scan
327,0.003534,7.690000,scan
328,0.003542,7.653000,scan
329,0.003553,11.172000,scan
330,0.003562,7.860000,scan
331,0.003571,9.213000,scan
332,0.003579,7.730000,scan
333,0.003587,7.717000,scan
334,0.003602,14.510000,scan
335,0.003611,7.824000,scan
336,0.003619,7.658000,scan
337,0.003627,7.695000,scan
338,0.003635,7.603000,scan
339,0.003643,7.654000,scan
340,0.003651,7.744000,scan
341,0.003665,13.243000,scan
342,0.003673,8.222000,scan
343,0.003687,13.066000,scan
344,0.003695,7.817000,scan
345,0.003703,7.711000,scan
346,0.003713,9.645000,scan
347,0.003721,7.765000,scan
348,0.003729,7.741000,scan
349,0.003737,7.801000,scan
350,0.003746,7.905000,scan
351,0.003754,7.650000,scan
352,0.003766,11.301000,scan
353,0.003774,7.766000,scan
354,0.003783,8.535000,scan
355,0.003796,13.060000,scan
356,0.003804,7.730000,scan
357,0.003822,17.098000,scan
358,0.003830,7.756000,scan
359,0.003838,7.689000,scan
360,0.003846,7.681000,scan
361,0.003854,7.622000,scan
362,0.003862,7.665000,scan
363,0.003871,8.295000,scan
364,0.003879,7.672000,scan
365,0.003890,10.564000,scan
366,0.003898,7.629000,scan
367,0.003906,7.739000,scan
368,0.003914,7.676000,scan
369,0.003922,7.723000,scan
370,0.003930,7.608000,scan
371,0.003938,7.702000,scan
372,0.003946,7.633000,scan
373,0.003954,7.809000,scan
374,0.003963,7.948000,scan
375,0.003971,7.840000,scan
376,0.003979,7.680000,scan
377,0.003987,7.663000,scan
378,0.003995,7.632000,scan
379,0.004003,7.795000,scan
380,0.004014,10.292000,scan
381,0.004022,7.797000,scan
382,0.004030,7.678000,scan
383,0.004038,7.774000,scan
384,0.004046,7.695000,scan
385,0.004054,7.677000,scan
386,0.004062,7.699000,scan
