op_index,elapsed_s,latency_us,op
227,0.000724,0.614000,get
228,0.000727,2.118000,get
229,0.000728,0.433000,get
230,0.000728,0.416000,get
231,0.000733,4.041000,put
232,0.000736,2.588000,get
233,0.000738,1.160000,get
234,0.000738,0.424000,get
235,0.000739,0.422000,get
236,0.000747,7.231000,put
237,0.000751,3.934000,put
238,0.000753,1.496000,get
239,0.000755,1.039000,get
240,0.000759,3.530000,get
241,0.000761,0.655000,get
242,0.000761,0.430000,get
243,0.000764,2.251000,get
244,0.000768,2.419000,get
245,0.000769,0.625000,get
246,0.000770,1.185000,get
247,0.000775,4.048000,put
248,0.000776,0.547000,get
249,0.000777,0.603000,get
250,0.000781,3.321000,get
251,0.000783,2.130000,get
252,0.000786,2.317000,get
253,0.000787,0.449000,get
254,0.000788,0.589000,get
255,0.000793,4.005000,put
256,0.000794,0.753000,get
257,0.000813,18.479000,put
258,0.000814,0.679000,get
259,0.000815,0.487000,get
260,0.000816,0.700000,get
261,0.000817,0.456000,get
262,0.000818,0.617000,get
263,0.000820,1.755000,get
264,0.000821,0.418000,get
265,0.000822,0.498000,get
266,0.000828,4.782000,put
267,0.000832,3.802000,put
268,0.000833,0.451000,get
269,0.000837,3.986000,put
270,0.000838,0.639000,get
271,0.000841,2.115000,get
272,0.000843,1.954000,get
273,0.000844,0.439000,get
274,0.000845,0.731000,get
275,0.000846,0.413000,get
276,0.000847,0.581000,get
277,0.000850,2.854000,get
278,0.000851,0.442000,get
279,0.000852,0.414000,get
280,0.000858,5.140000,get
281,0.000859,0.612000,get
282,0.000860,0.447000,get
283,0.000868,7.385000,put
284,0.000872,4.106000,put
285,0.000873,0.465000,get
286,0.000876,2.415000,get
287,0.000881,4.243000,put
288,0.000886,4.424000,put
289,0.000887,0.910000,get
290,0.000889,0.662000,get
291,0.000890,0.613000,get
292,0.000891,0.559000,get
293,0.000903,11.459000,get
294,0.000905,1.688000,get
295,0.000906,0.794000,get
296,0.000908,1.087000,get
297,0.000909,0.804000,get
298,0.000910,0.455000,get
299,0.000911,0.491000,get
300,0.000912,1.280000,get
301,0.000915,2.238000,get
302,0.000923,6.932000,put
303,0.000927,4.082000,put
304,0.000929,0.630000,get
305,0.000929,0.423000,get
306,0.000930,0.597000,get
307,0.000931,0.590000,get
308,0.000933,0.771000,get
309,0.000933,0.497000,get
310,0.000935,1.382000,get
311,0.000939,3.574000,get
312,0.000952,0.683000,get
313,0.000952,0.419000,get
314,0.000953,0.477000,get
315,0.000955,1.566000,get
316,0.000960,4.236000,put
317,0.000961,0.537000,get
318,0.000963,1.462000,get
319,0.000964,0.623000,get
320,0.000973,8.322000,put
321,0.000974,1.023000,get
322,0.000978,3.449000,get
323,0.000983,4.191000,put
324,0.000994,10.052000,get
325,0.000995,0.703000,get
326,0.000996,0.573000,get
327,0.000997,0.437000,get
328,0.000998,0.565000,get
329,0.001002,4.116000,put
330,0.001003,0.479000,get
331,0.001006,2.523000,get
332,0.001007,0.677000,get
333,0.001009,1.037000,get
334,0.001013,3.694000,get
335,0.001014,0.451000,get
336,0.001016,1.516000,get
337,0.001016,0.443000,get
338,0.001021,3.721000,get
339,0.001022,0.653000,get
340,0.001023,0.590000,get
341,0.001024,0.622000,get
342,0.001025,0.440000,get
343,0.001027,1.786000,get
344,0.001028,0.846000,get
345,0.001033,4.457000,put
346,0.001041,7.258000,put
347,0.001043,0.967000,get
348,0.001044,0.668000,get
349,0.001045,0.574000,get
350,0.001050,4.565000,put
351,0.001051,0.657000,get
352,0.001052,0.559000,get
353,0.001053,0.961000,get
354,0.001058,4.223000,put
355,0.001061,2.971000,get
356,0.001063,0.839000,get
357,0.001064,0.566000,get
358,0.001069,4.793000,put
359,0.001070,0.703000,get
360,0.001072,0.715000,get
361,0.001081,8.782000,put
362,0.001082,0.582000,get
363,0.001083,0.613000,get
364,0.001087,4.055000,put
365,0.001090,1.599000,get
366,0.001092,2.390000,get
367,0.001093,0.457000,get
368,0.001095,1.277000,get
369,0.001096,0.812000,get
370,0.001097,0.629000,get
371,0.001099,1.063000,get
372,0.001101,1.118000,get
373,0.001101,0.444000,get
374,0.001106,3.721000,put
375,0.001110,3.613000,put
376,0.001111,0.652000,get
377,0.001111,0.404000,get
378,0.001112,0.411000,get
379,0.001119,6.586000,put
380,0.001120,0.708000,get
381,0.001123,2.020000,get
382,0.001124,0.968000,get
383,0.001129,4.503000,put
384,0.001131,0.659000,get
385,0.001132,0.572000,get
386,0.001133,0.825000,get
387,0.001138,4.259000,put
388,0.001139,0.720000,get
389,0.001140,0.640000,get
390,0.001141,0.663000,get
391,0.001142,0.451000,get
392,0.001142,0.420000,get
393,0.001147,4.052000,put
394,0.001148,0.816000,get
395,0.001152,3.639000,get
396,0.001153,0.637000,get
397,0.001154,0.558000,get
398,0.001155,0.653000,get
399,0.001164,7.659000,put
400,0.001169,4.553000,put
401,0.001170,0.512000,get
402,0.001171,0.799000,get
403,0.001172,0.858000,get
404,0.001174,1.491000,get
405,0.001175,0.435000,get
406,0.001176,0.433000,get
407,0.001189,0.726000,get
408,0.001190,0.657000,get
409,0.001194,2.999000,get
410,0.001194,0.451000,get
411,0.001195,0.647000,get
412,0.001197,0.813000,get
413,0.001198,0.410000,get
414,0.001199,0.623000,get
415,0.001199,0.411000,get
416,0.001206,5.868000,put
417,0.001207,0.463000,get
418,0.001211,3.816000,put
419,0.001212,0.784000,get
420,0.001216,2.919000,get
421,0.001217,0.667000,get
422,0.001218,0.591000,get
423,0.001219,0.631000,get
424,0.001220,0.422000,get
425,0.001222,2.268000,get
426,0.001226,2.980000,get
427,0.001229,2.295000,get
428,0.001230,0.649000,get
429,0.001233,2.219000,get
430,0.001234,0.733000,get
431,0.001236,1.820000,get
432,0.001237,0.686000,get
433,0.001238,0.566000,get
434,0.001239,0.455000,get
435,0.001242,2.725000,get
436,0.001243,0.608000,get
437,0.001244,0.414000,get
438,0.001246,1.492000,get
439,0.001254,7.524000,put
440,0.001255,0.515000,get
441,0.001258,2.743000,get
442,0.001263,4.199000,put
443,0.001265,1.694000,get
444,0.001271,4.871000,get
445,0.001272,0.816000,get
446,0.001277,4.027000,get
447,0.001278,1.286000,get
448,0.001280,0.712000,get
449,0.001280,0.443000,get
450,0.001292,10.659000,get
451,0.001293,0.676000,get
452,0.001293,0.428000,get
453,0.001298,4.500000,put
454,0.001299,0.605000,get
455,0.001300,0.427000,get
456,0.001305,4.209000,put
457,0.001306,0.587000,get
458,0.001307,0.539000,get
459,0.001309,1.612000,get
460,0.001313,3.976000,get
461,0.001315,0.816000,get
462,0.001325,9.306000,get
463,0.001333,7.496000,put
464,0.001334,0.630000,get
465,0.001338,3.833000,put
466,0.001342,3.473000,get
467,0.001343,0.733000,get
468,0.001348,4.022000,put
469,0.001355,7.272000,put
470,0.001357,0.743000,get
471,0.001357,0.419000,get
472,0.001362,4.287000,put
473,0.001367,4.236000,put
474,0.001368,0.668000,get
475,0.001373,4.302000,put
476,0.001382,8.084000,put
477,0.001386,3.962000,put
478,0.001390,3.797000,put
479,0.001393,1.895000,get
480,0.001394,0.715000,get
481,0.001397,2.868000,get
482,0.001399,0.749000,get
483,0.001400,1.036000,get
484,0.001405,4.299000,put
485,0.001407,1.196000,get
486,0.001415,7.868000,put
487,0.001417,1.380000,get
488,0.001418,0.413000,get
489,0.001418,0.410000,get
490,0.001420,0.625000,get
491,0.001424,4.255000,put
492,0.001426,1.692000,get
493,0.001427,0.422000,get
494,0.001429,0.852000,get
495,0.001429,0.406000,get
496,0.001434,3.936000,put
497,0.001438,3.753000,put
498,0.001439,0.448000,get
499,0.001449,9.243000,get
500,0.001456,7.141000,put
501,0.001459,2.129000,get
502,0.001462,2.781000,get
503,0.001463,0.452000,get
504,0.001468,4.132000,put
505,0.001469,0.454000,get
506,0.001470,0.383000,get
507,0.001474,4.174000,put
508,0.001479,3.810000,put
509,0.001480,0.779000,get
510,0.001484,3.467000,get
511,0.001487,2.231000,get
512,0.001487,0.426000,get
513,0.001489,1.346000,get
514,0.001498,8.662000,put
515,0.001501,2.389000,get
516,0.001506,4.093000,put
517,0.001507,0.457000,get
518,0.001508,0.675000,get
519,0.001509,0.675000,get
520,0.001519,8.835000,get
521,0.001523,3.281000,get
522,0.001528,4.232000,put
523,0.001529,0.785000,get
524,0.001530,0.415000,get
525,0.001531,0.626000,get
526,0.001535,3.742000,put
527,0.001536,0.693000,get
528,0.001540,4.099000,get
529,0.001548,7.037000,put
530,0.001553,4.140000,put
531,0.001555,1.488000,get
532,0.001560,4.967000,get
533,0.001565,4.125000,put
534,0.001573,7.554000,put
535,0.001578,4.070000,put
536,0.001582,3.818000,put
537,0.001584,1.644000,get
538,0.001585,0.428000,get
539,0.001586,0.689000,get
540,0.001589,2.409000,get
541,0.001593,4.043000,put
542,0.001594,0.659000,get
543,0.001595,0.561000,get
544,0.001596,0.608000,get
545,0.001597,0.572000,get
546,0.001598,0.450000,get
547,0.001599,0.680000,get
548,0.001606,6.651000,put
549,0.001608,0.658000,get
550,0.001612,4.356000,put
551,0.001615,2.333000,get
552,0.001617,0.716000,get
553,0.001618,0.780000,get
554,0.001621,2.979000,get
555,0.001623,1.514000,get
556,0.001624,0.468000,get
557,0.001628,2.984000,get
558,0.001629,1.058000,get
559,0.001630,0.671000,get
560,0.001631,0.662000,get
561,0.001633,1.110000,get
562,0.001634,0.636000,get
563,0.001636,1.613000,get
564,0.001637,0.612000,get
565,0.001639,1.289000,get
566,0.001643,4.363000,put
567,0.001644,0.446000,get
568,0.001646,1.598000,get
569,0.001650,2.579000,get
570,0.001651,0.606000,get
571,0.001651,0.435000,get
572,0.001653,0.784000,get
573,0.001653,0.429000,get
574,0.001654,0.594000,get
575,0.001659,4.488000,put
576,0.001661,0.638000,get
577,0.001662,0.649000,get
578,0.001662,0.433000,get
579,0.001671,7.498000,put
580,0.001674,2.930000,get
581,0.001675,0.699000,get
582,0.001676,0.449000,get
583,0.001680,3.917000,put
584,0.001682,0.706000,get
585,0.001687,4.530000,put
586,0.001688,0.695000,get
587,0.001692,3.849000,put
588,0.001697,4.194000,get
589,0.001699,0.940000,get
590,0.001702,2.548000,get
591,0.001705,2.760000,get
592,0.001707,1.668000,get
593,0.001710,2.221000,get
594,0.001711,0.674000,get
595,0.001713,2.097000,get
596,0.001715,0.634000,get
597,0.001723,7.979000,put
598,0.001724,0.646000,get
599,0.001725,0.435000,get
600,0.001726,0.789000,get
601,0.001727,0.649000,get
602,0.001732,4.400000,put
603,0.001736,2.789000,get
604,0.001739,2.750000,get
605,0.001743,3.282000,get
606,0.001744,0.722000,get
607,0.001749,4.442000,put
608,0.001750,0.824000,get
609,0.001751,0.727000,get
610,0.001752,0.469000,get
611,0.001757,4.230000,put
612,0.001759,1.301000,get
613,0.001759,0.585000,get
614,0.001760,0.580000,get
615,0.001762,0.519000,get
616,0.001771,8.685000,put
617,0.001777,5.147000,put
618,0.001781,3.632000,put
619,0.001790,8.774000,get
620,0.001791,0.483000,get
621,0.001797,5.067000,get
622,0.001802,4.545000,put
623,0.001803,0.730000,get
624,0.001815,0.656000,get
625,0.001816,0.770000,get
626,0.001817,0.451000,get
627,0.001819,1.449000,get
628,0.001827,7.418000,put
629,0.001828,0.708000,get
630,0.001829,0.591000,get
631,0.001830,0.700000,get
632,0.001835,4.368000,put
633,0.001836,0.608000,get
634,0.001837,0.596000,get
635,0.001838,0.680000,get
636,0.001843,4.068000,put
637,0.001844,0.861000,get
638,0.001848,3.512000,get
639,0.001849,0.758000,get
640,0.001854,3.890000,get
641,0.001855,0.651000,get
642,0.001856,0.436000,get
643,0.001863,7.042000,put
644,0.001864,0.492000,get
645,0.001865,0.549000,get
646,0.001866,0.422000,get
647,0.001867,0.638000,get
648,0.001872,4.058000,put
649,0.001873,0.697000,get
650,0.001874,0.754000,get
651,0.001875,0.449000,get
652,0.001876,0.406000,get
653,0.001876,0.420000,get
654,0.001877,0.551000,get
655,0.001882,3.839000,put
656,0.001883,0.693000,get
657,0.001884,0.528000,get
658,0.001888,3.740000,put
659,0.001889,0.689000,get
660,0.001893,3.301000,get
661,0.001904,10.641000,get
662,0.001912,7.766000,put
663,0.001913,0.511000,get
664,0.001915,0.980000,get
665,0.001916,1.163000,get
666,0.001919,1.896000,get
667,0.001920,0.619000,get
668,0.001921,0.643000,get
669,0.001922,0.623000,get
670,0.001923,0.560000,get
671,0.001924,0.428000,get
672,0.001929,4.905000,put
673,0.001934,3.778000,put
674,0.001934,0.445000,get
675,0.001935,0.390000,get
676,0.001936,0.388000,get
677,0.001937,0.394000,get
678,0.001937,0.414000,get
679,0.001942,3.780000,put
680,0.001946,3.411000,get
681,0.001946,0.402000,get
682,0.001948,0.680000,get
683,0.001951,2.933000,get
684,0.001953,1.102000,get
685,0.001960,6.693000,put
686,0.001961,0.911000,get
687,0.001962,0.693000,get
688,0.001963,0.561000,get
689,0.001964,0.620000,get
690,0.001965,0.652000,get
691,0.001967,0.864000,get
692,0.001969,1.834000,get
693,0.001973,3.988000,put
694,0.001979,5.292000,get
695,0.001984,3.895000,put
696,0.001985,0.692000,get
697,0.001986,0.640000,get
698,0.001986,0.439000,get
699,0.001990,2.821000,get
700,0.001991,0.595000,get
701,0.001992,1.035000,get
702,0.001997,4.498000,put
703,0.001998,0.629000,get
704,0.002000,0.824000,get
705,0.002001,0.422000,get
706,0.002002,0.589000,get
707,0.002010,7.823000,put
708,0.002015,4.445000,put
709,0.002017,1.440000,get
710,0.002018,0.579000,get
711,0.002022,3.404000,get
712,0.002025,2.346000,get
713,0.002026,0.617000,get
714,0.002027,0.591000,get
715,0.002029,1.666000,get
716,0.002030,0.448000,get
717,0.002035,4.320000,put
718,0.002036,0.473000,get
719,0.002041,4.550000,get
720,0.002046,4.288000,put
721,0.002056,9.888000,get
722,0.002057,0.422000,get
723,0.002058,0.718000,get
724,0.002062,3.348000,get
725,0.002065,2.616000,get
726,0.002067,1.065000,get
727,0.002075,7.165000,put
728,0.002079,3.734000,put
729,0.002083,3.669000,put
730,0.002092,8.873000,get
731,0.002093,0.401000,get
732,0.002098,4.349000,put
733,0.002101,2.753000,get
734,0.002102,0.561000,get
735,0.002105,2.046000,get
736,0.002106,0.831000,get
737,0.002108,0.976000,get
738,0.002109,0.666000,get
739,0.002112,2.674000,get
740,0.002113,0.466000,get
741,0.002121,8.040000,put
742,0.002126,3.993000,put
743,0.002128,1.420000,get
744,0.002129,0.676000,get
745,0.002133,3.946000,put
746,0.002136,2.671000,get
747,0.002143,6.759000,put
748,0.002146,1.593000,get
749,0.002147,1.067000,get
750,0.002148,0.409000,get
751,0.002149,0.664000,get
752,0.002150,0.421000,get
753,0.002154,3.779000,put
754,0.002155,0.703000,get
755,0.002160,4.595000,put
756,0.002161,0.614000,get
757,0.002162,0.607000,get
758,0.002164,0.664000,get
759,0.002176,11.952000,get
760,0.002177,0.706000,get
761,0.002178,0.649000,get
762,0.002182,2.924000,get
763,0.002185,2.329000,get
764,0.002187,1.504000,get
765,0.002188,0.877000,get
766,0.002189,0.853000,get
767,0.002190,0.580000,get
768,0.002191,0.654000,get
769,0.002192,0.662000,get
770,0.002193,0.591000,get
771,0.002194,0.558000,get
772,0.002195,0.650000,get
773,0.002197,0.870000,get
774,0.002201,4.352000,put
775,0.002202,0.696000,get
776,0.002204,1.365000,get
777,0.002206,0.990000,get
778,0.002207,0.451000,get
779,0.002208,0.613000,get
780,0.002216,7.185000,put
781,0.002217,0.750000,get
782,0.002218,0.556000,get
783,0.002221,2.573000,get
784,0.002226,4.369000,get
785,0.002230,3.886000,put
786,0.002235,4.093000,put
787,0.002240,4.220000,put
788,0.002242,1.449000,get
789,0.002249,7.129000,put
790,0.002251,0.996000,get
791,0.002253,1.516000,get
792,0.002254,0.638000,get
793,0.002258,4.030000,put
794,0.002261,1.681000,get
795,0.002265,3.889000,put
796,0.002266,0.687000,get
797,0.002267,0.598000,get
798,0.002268,0.439000,get
799,0.002269,1.023000,get
800,0.002274,3.625000,get
801,0.002278,3.975000,get
802,0.002281,2.135000,get
803,0.002282,0.466000,get
804,0.002283,0.666000,get
805,0.002283,0.419000,get
806,0.002285,0.648000,get
807,0.002288,2.966000,get
808,0.002291,2.268000,get
809,0.002293,1.519000,get
810,0.002298,4.727000,put
